dataset-full/test/rec.motorcycles/14579,rec.motorcycles,rec.motorcycles
dataset-full/test/talk.politics.mideast/18078,talk.politics.mideast,talk.politics.mideast
dataset-full/test/rec.motorcycles/14722,rec.motorcycles,rec.motorcycles
dataset-full/test/sci.space/16755,sci.space,sci.electronics
dataset-full/test/alt.atheism/11499,alt.atheism,soc.religion.christian
dataset-full/test/rec.autos/14237,rec.autos,rec.autos
dataset-full/test/rec.autos/14209,rec.autos,sci.space
dataset-full/test/sci.electronics/16032,sci.electronics,rec.motorcycles
dataset-full/test/misc.forsale/13929,misc.forsale,misc.forsale
dataset-full/test/comp.windows.x/13236,comp.windows.x,comp.windows.x
dataset-full/test/sci.med/16472,sci.med,sci.space
dataset-full/test/talk.religion.misc/18845,talk.religion.misc,soc.religion.christian
dataset-full/test/comp.windows.x/13498,comp.windows.x,comp.windows.x
dataset-full/test/comp.windows.x/13212,comp.windows.x,comp.windows.x
dataset-full/test/rec.sport.hockey/15489,rec.sport.hockey,comp.sys.mac.hardware
dataset-full/test/talk.politics.misc/18394,talk.politics.misc,talk.politics.misc
dataset-full/test/comp.os.ms-windows.misc/12297,comp.os.ms-windows.misc,comp.graphics
dataset-full/test/comp.windows.x/13489,comp.windows.x,comp.graphics
dataset-full/test/comp.sys.ibm.pc.hardware/12556,comp.sys.ibm.pc.hardware,rec.autos
dataset-full/test/sci.med/16484,sci.med,sci.med
dataset-full/test/rec.motorcycles/14555,rec.motorcycles,rec.motorcycles
dataset-full/test/comp.sys.mac.hardware/12948,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/comp.sys.ibm.pc.hardware/12746,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/comp.os.ms-windows.misc/12150,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/talk.religion.misc/18716,talk.religion.misc,soc.religion.christian
dataset-full/test/rec.motorcycles/14541,rec.motorcycles,rec.motorcycles
dataset-full/test/sci.electronics/16341,sci.electronics,soc.religion.christian
dataset-full/test/sci.med/16370,sci.med,soc.religion.christian
dataset-full/test/sci.med/16431,sci.med,sci.med
dataset-full/test/misc.forsale/13806,misc.forsale,misc.forsale
dataset-full/test/sci.med/16694,sci.med,sci.med
dataset-full/test/sci.med/16413,sci.med,rec.sport.hockey
dataset-full/test/alt.atheism/11552,alt.atheism,comp.windows.x
dataset-full/test/soc.religion.christian/17531,soc.religion.christian,soc.religion.christian
dataset-full/test/rec.motorcycles/14421,rec.motorcycles,rec.motorcycles
dataset-full/test/comp.windows.x/13530,comp.windows.x,comp.windows.x
dataset-full/test/comp.graphics/11764,comp.graphics,comp.graphics
dataset-full/test/talk.politics.misc/18485,talk.politics.misc,talk.politics.misc
dataset-full/test/rec.motorcycles/14628,rec.motorcycles,rec.motorcycles
dataset-full/test/rec.motorcycles/14420,rec.motorcycles,misc.forsale
dataset-full/test/sci.electronics/16065,sci.electronics,rec.motorcycles
dataset-full/test/sci.med/16705,sci.med,sci.med
dataset-full/test/sci.space/16807,sci.space,comp.sys.ibm.pc.hardware
dataset-full/test/comp.windows.x/13356,comp.windows.x,comp.windows.x
dataset-full/test/comp.windows.x/13297,comp.windows.x,comp.windows.x
dataset-full/test/rec.autos/14201,rec.autos,rec.sport.baseball
dataset-full/test/talk.politics.mideast/18033,talk.politics.mideast,talk.politics.mideast
dataset-full/test/sci.crypt/15733,sci.crypt,sci.crypt
dataset-full/test/comp.sys.ibm.pc.hardware/12508,comp.sys.ibm.pc.hardware,talk.politics.mideast
dataset-full/test/talk.politics.misc/18550,talk.politics.misc,rec.sport.hockey
dataset-full/test/rec.sport.baseball/15025,rec.sport.baseball,comp.sys.mac.hardware
dataset-full/test/comp.sys.mac.hardware/12903,comp.sys.mac.hardware,rec.sport.hockey
dataset-full/test/alt.atheism/11464,alt.atheism,sci.electronics
dataset-full/test/comp.graphics/11744,comp.graphics,comp.windows.x
dataset-full/test/comp.sys.mac.hardware/13052,comp.sys.mac.hardware,sci.med
dataset-full/test/talk.politics.mideast/18006,talk.politics.mideast,talk.politics.mideast
dataset-full/test/rec.sport.hockey/15223,rec.sport.hockey,rec.sport.baseball
dataset-full/test/sci.crypt/15685,sci.crypt,sci.crypt
dataset-full/test/alt.atheism/11420,alt.atheism,alt.atheism
dataset-full/test/comp.graphics/11999,comp.graphics,comp.graphics
dataset-full/test/comp.sys.ibm.pc.hardware/12677,comp.sys.ibm.pc.hardware,talk.politics.misc
dataset-full/test/rec.sport.hockey/15271,rec.sport.hockey,rec.sport.hockey
dataset-full/test/misc.forsale/13737,misc.forsale,misc.forsale
dataset-full/test/soc.religion.christian/17521,soc.religion.christian,soc.religion.christian
dataset-full/test/rec.autos/14284,rec.autos,sci.electronics
dataset-full/test/comp.sys.mac.hardware/13177,comp.sys.mac.hardware,sci.electronics
dataset-full/test/talk.politics.misc/18562,talk.politics.misc,talk.politics.misc
dataset-full/test/rec.sport.hockey/15420,rec.sport.hockey,rec.sport.hockey
dataset-full/test/rec.sport.hockey/15487,rec.sport.hockey,rec.sport.baseball
dataset-full/test/sci.crypt/15941,sci.crypt,sci.crypt
dataset-full/test/rec.sport.baseball/15020,rec.sport.baseball,rec.sport.baseball
dataset-full/test/comp.graphics/11641,comp.graphics,comp.os.ms-windows.misc
dataset-full/test/comp.os.ms-windows.misc/12045,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/rec.autos/13995,rec.autos,rec.autos
dataset-full/test/comp.sys.ibm.pc.hardware/12624,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/talk.religion.misc/18645,talk.religion.misc,talk.politics.misc
dataset-full/test/talk.politics.mideast/18093,talk.politics.mideast,talk.politics.mideast
dataset-full/test/sci.electronics/16223,sci.electronics,sci.electronics
dataset-full/test/talk.politics.misc/18476,talk.politics.misc,talk.politics.misc
dataset-full/test/talk.politics.mideast/18134,talk.politics.mideast,talk.politics.guns
dataset-full/test/soc.religion.christian/17519,soc.religion.christian,soc.religion.christian
dataset-full/test/comp.sys.ibm.pc.hardware/12659,comp.sys.ibm.pc.hardware,sci.electronics
dataset-full/test/rec.sport.hockey/15361,rec.sport.hockey,rec.sport.hockey
dataset-full/test/sci.med/16446,sci.med,sci.med
dataset-full/test/alt.atheism/11547,alt.atheism,alt.atheism
dataset-full/test/comp.windows.x/13290,comp.windows.x,talk.religion.misc
dataset-full/test/sci.electronics/16316,sci.electronics,comp.sys.ibm.pc.hardware
dataset-full/test/comp.windows.x/13387,comp.windows.x,rec.motorcycles
dataset-full/test/sci.space/16936,sci.space,sci.electronics
dataset-full/test/comp.windows.x/13473,comp.windows.x,comp.windows.x
dataset-full/test/sci.med/16616,sci.med,sci.med
dataset-full/test/talk.politics.mideast/17983,talk.politics.mideast,talk.politics.mideast
dataset-full/test/rec.sport.baseball/14862,rec.sport.baseball,rec.sport.baseball
dataset-full/test/comp.windows.x/13504,comp.windows.x,comp.os.ms-windows.misc
dataset-full/test/talk.politics.mideast/18117,talk.politics.mideast,alt.atheism
dataset-full/test/comp.sys.ibm.pc.hardware/12504,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/rec.motorcycles/14687,rec.motorcycles,talk.religion.misc
dataset-full/test/comp.sys.mac.hardware/13090,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/alt.atheism/11429,alt.atheism,alt.atheism
dataset-full/test/comp.os.ms-windows.misc/12391,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/alt.atheism/11335,alt.atheism,sci.crypt
dataset-full/test/talk.politics.mideast/18112,talk.politics.mideast,talk.politics.guns
dataset-full/test/comp.windows.x/13383,comp.windows.x,rec.sport.baseball
dataset-full/test/comp.sys.ibm.pc.hardware/12575,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/talk.politics.mideast/17934,talk.politics.mideast,rec.sport.hockey
dataset-full/test/comp.sys.ibm.pc.hardware/12430,comp.sys.ibm.pc.hardware,comp.graphics
dataset-full/test/rec.sport.baseball/15114,rec.sport.baseball,comp.sys.mac.hardware
dataset-full/test/rec.motorcycles/14725,rec.motorcycles,rec.motorcycles
dataset-full/test/rec.autos/14051,rec.autos,sci.electronics
dataset-full/test/talk.politics.guns/17684,talk.politics.guns,talk.religion.misc
dataset-full/test/comp.os.ms-windows.misc/12190,comp.os.ms-windows.misc,sci.electronics
dataset-full/test/comp.os.ms-windows.misc/12412,comp.os.ms-windows.misc,misc.forsale
dataset-full/test/comp.graphics/11880,comp.graphics,comp.graphics
dataset-full/test/misc.forsale/13784,misc.forsale,misc.forsale
dataset-full/test/comp.sys.mac.hardware/12992,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/talk.politics.mideast/18076,talk.politics.mideast,soc.religion.christian
dataset-full/test/sci.med/16388,sci.med,sci.med
dataset-full/test/misc.forsale/13788,misc.forsale,misc.forsale
dataset-full/test/sci.space/16883,sci.space,rec.autos
dataset-full/test/soc.religion.christian/17373,soc.religion.christian,soc.religion.christian
dataset-full/test/comp.os.ms-windows.misc/12032,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/rec.motorcycles/14521,rec.motorcycles,rec.motorcycles
dataset-full/test/talk.politics.guns/17826,talk.politics.guns,talk.politics.guns
dataset-full/test/comp.sys.ibm.pc.hardware/12518,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/rec.sport.baseball/15167,rec.sport.baseball,rec.sport.hockey
dataset-full/test/rec.sport.baseball/15113,rec.sport.baseball,comp.sys.mac.hardware
dataset-full/test/comp.sys.mac.hardware/12851,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/rec.motorcycles/14417,rec.motorcycles,rec.motorcycles
dataset-full/test/comp.os.ms-windows.misc/12224,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/sci.med/16496,sci.med,rec.sport.baseball
dataset-full/test/rec.sport.baseball/15165,rec.sport.baseball,rec.sport.hockey
dataset-full/test/alt.atheism/11408,alt.atheism,alt.atheism
dataset-full/test/rec.sport.hockey/15507,rec.sport.hockey,rec.sport.hockey
dataset-full/test/talk.politics.guns/17909,talk.politics.guns,talk.politics.guns
dataset-full/test/comp.sys.ibm.pc.hardware/12803,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/comp.sys.mac.hardware/12871,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/talk.religion.misc/18665,talk.religion.misc,talk.religion.misc
dataset-full/test/talk.politics.misc/18299,talk.politics.misc,talk.politics.guns
dataset-full/test/rec.sport.hockey/15559,rec.sport.hockey,rec.sport.hockey
dataset-full/test/talk.politics.misc/18463,talk.politics.misc,talk.politics.guns
dataset-full/test/soc.religion.christian/17189,soc.religion.christian,alt.atheism
dataset-full/test/talk.politics.misc/18397,talk.politics.misc,talk.politics.guns
dataset-full/test/comp.windows.x/13288,comp.windows.x,comp.sys.mac.hardware
dataset-full/test/talk.religion.misc/18793,talk.religion.misc,comp.os.ms-windows.misc
dataset-full/test/comp.windows.x/13206,comp.windows.x,comp.windows.x
dataset-full/test/misc.forsale/13678,misc.forsale,misc.forsale
dataset-full/test/comp.os.ms-windows.misc/12112,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/misc.forsale/13712,misc.forsale,misc.forsale
dataset-full/test/comp.sys.ibm.pc.hardware/12600,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
dataset-full/test/sci.med/16415,sci.med,sci.med
dataset-full/test/talk.politics.misc/18388,talk.politics.misc,talk.politics.guns
dataset-full/test/soc.religion.christian/17280,soc.religion.christian,sci.electronics
dataset-full/test/talk.politics.misc/18426,talk.politics.misc,rec.sport.baseball
dataset-full/test/rec.motorcycles/14453,rec.motorcycles,rec.motorcycles
dataset-full/test/talk.politics.mideast/18181,talk.politics.mideast,sci.space
dataset-full/test/rec.autos/14101,rec.autos,rec.autos
dataset-full/test/rec.sport.baseball/15069,rec.sport.baseball,rec.sport.baseball
dataset-full/test/talk.politics.misc/18554,talk.politics.misc,talk.politics.guns
dataset-full/test/comp.windows.x/13231,comp.windows.x,comp.windows.x
dataset-full/test/comp.sys.mac.hardware/12981,comp.sys.mac.hardware,rec.autos
dataset-full/test/sci.med/16372,sci.med,rec.motorcycles
dataset-full/test/talk.politics.guns/17652,talk.politics.guns,talk.politics.guns
dataset-full/test/soc.religion.christian/17275,soc.religion.christian,soc.religion.christian
dataset-full/test/comp.sys.mac.hardware/12970,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/rec.sport.baseball/14976,rec.sport.baseball,comp.graphics
dataset-full/test/rec.autos/14048,rec.autos,rec.autos
dataset-full/test/rec.sport.baseball/15095,rec.sport.baseball,misc.forsale
dataset-full/test/comp.sys.ibm.pc.hardware/12429,comp.sys.ibm.pc.hardware,sci.med
dataset-full/test/rec.autos/14009,rec.autos,misc.forsale
dataset-full/test/talk.religion.misc/18839,talk.religion.misc,talk.religion.misc
dataset-full/test/rec.sport.hockey/15320,rec.sport.hockey,rec.sport.hockey
dataset-full/test/comp.sys.mac.hardware/13047,comp.sys.mac.hardware,comp.os.ms-windows.misc
dataset-full/test/soc.religion.christian/17377,soc.religion.christian,talk.politics.guns
dataset-full/test/comp.windows.x/13510,comp.windows.x,talk.religion.misc
dataset-full/test/comp.os.ms-windows.misc/12106,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/misc.forsale/13798,misc.forsale,misc.forsale
dataset-full/test/comp.sys.mac.hardware/12979,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/comp.sys.ibm.pc.hardware/12449,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
dataset-full/test/comp.sys.ibm.pc.hardware/12456,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/talk.politics.mideast/18231,talk.politics.mideast,talk.politics.mideast
dataset-full/test/misc.forsale/13671,misc.forsale,misc.forsale
dataset-full/test/comp.graphics/11674,comp.graphics,comp.os.ms-windows.misc
dataset-full/test/talk.religion.misc/18634,talk.religion.misc,alt.atheism
dataset-full/test/rec.autos/14306,rec.autos,rec.motorcycles
dataset-full/test/sci.crypt/15804,sci.crypt,talk.politics.guns
dataset-full/test/soc.religion.christian/17278,soc.religion.christian,soc.religion.christian
dataset-full/test/rec.motorcycles/14526,rec.motorcycles,rec.motorcycles
dataset-full/test/sci.med/16522,sci.med,sci.med
dataset-full/test/talk.politics.misc/18320,talk.politics.misc,sci.med
dataset-full/test/soc.religion.christian/17410,soc.religion.christian,talk.religion.misc
dataset-full/test/comp.sys.ibm.pc.hardware/12549,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/comp.sys.mac.hardware/12855,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/comp.windows.x/13208,comp.windows.x,talk.politics.mideast
dataset-full/test/rec.sport.hockey/15347,rec.sport.hockey,rec.sport.hockey
dataset-full/test/soc.religion.christian/17392,soc.religion.christian,soc.religion.christian
dataset-full/test/alt.atheism/11517,alt.atheism,alt.atheism
dataset-full/test/sci.space/17038,sci.space,sci.space
dataset-full/test/rec.motorcycles/14613,rec.motorcycles,comp.graphics
dataset-full/test/comp.windows.x/13319,comp.windows.x,talk.politics.mideast
dataset-full/test/rec.sport.hockey/15250,rec.sport.hockey,rec.sport.hockey
dataset-full/test/comp.windows.x/13581,comp.windows.x,comp.windows.x
dataset-full/test/comp.windows.x/13277,comp.windows.x,comp.os.ms-windows.misc
dataset-full/test/comp.sys.ibm.pc.hardware/12703,comp.sys.ibm.pc.hardware,misc.forsale
dataset-full/test/sci.electronics/16049,sci.electronics,sci.electronics
dataset-full/test/misc.forsale/13909,misc.forsale,sci.electronics
dataset-full/test/rec.autos/14336,rec.autos,rec.autos
dataset-full/test/talk.politics.misc/18484,talk.politics.misc,talk.politics.guns
dataset-full/test/rec.motorcycles/14641,rec.motorcycles,rec.motorcycles
dataset-full/test/talk.politics.mideast/18236,talk.politics.mideast,rec.sport.baseball
dataset-full/test/alt.atheism/11405,alt.atheism,comp.windows.x
dataset-full/test/talk.politics.guns/17719,talk.politics.guns,talk.politics.misc
dataset-full/test/rec.autos/14081,rec.autos,rec.autos
dataset-full/test/comp.os.ms-windows.misc/12319,comp.os.ms-windows.misc,comp.graphics
dataset-full/test/rec.sport.hockey/15297,rec.sport.hockey,rec.sport.hockey
dataset-full/test/talk.politics.mideast/18003,talk.politics.mideast,talk.politics.mideast
dataset-full/test/talk.politics.guns/17567,talk.politics.guns,talk.politics.guns
dataset-full/test/rec.motorcycles/14524,rec.motorcycles,rec.motorcycles
dataset-full/test/comp.sys.mac.hardware/12885,comp.sys.mac.hardware,sci.space
dataset-full/test/sci.med/16722,sci.med,sci.med
dataset-full/test/talk.politics.misc/18460,talk.politics.misc,talk.politics.misc
dataset-full/test/comp.windows.x/13311,comp.windows.x,sci.crypt
dataset-full/test/rec.sport.hockey/15399,rec.sport.hockey,rec.sport.hockey
dataset-full/test/comp.sys.ibm.pc.hardware/12567,comp.sys.ibm.pc.hardware,soc.religion.christian
dataset-full/test/sci.crypt/15720,sci.crypt,sci.crypt
dataset-full/test/rec.sport.baseball/15135,rec.sport.baseball,rec.sport.baseball
dataset-full/test/comp.graphics/11651,comp.graphics,comp.windows.x
dataset-full/test/talk.politics.guns/17722,talk.politics.guns,talk.politics.guns
dataset-full/test/talk.politics.mideast/18203,talk.politics.mideast,comp.sys.ibm.pc.hardware
dataset-full/test/talk.politics.guns/17640,talk.politics.guns,talk.politics.guns
dataset-full/test/comp.os.ms-windows.misc/12408,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/talk.politics.guns/17612,talk.politics.guns,talk.politics.mideast
dataset-full/test/sci.space/16808,sci.space,sci.space
dataset-full/test/comp.sys.mac.hardware/12892,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/alt.atheism/11394,alt.atheism,alt.atheism
dataset-full/test/sci.crypt/15879,sci.crypt,sci.crypt
dataset-full/test/comp.windows.x/13265,comp.windows.x,comp.windows.x
dataset-full/test/talk.politics.mideast/17954,talk.politics.mideast,talk.religion.misc
dataset-full/test/soc.religion.christian/17205,soc.religion.christian,soc.religion.christian
dataset-full/test/talk.religion.misc/18707,talk.religion.misc,talk.religion.misc
dataset-full/test/talk.politics.misc/18363,talk.politics.misc,talk.politics.misc
dataset-full/test/comp.windows.x/13313,comp.windows.x,comp.graphics
dataset-full/test/talk.politics.misc/18395,talk.politics.misc,talk.politics.guns
dataset-full/test/talk.religion.misc/18630,talk.religion.misc,soc.religion.christian
dataset-full/test/comp.windows.x/13501,comp.windows.x,comp.windows.x
dataset-full/test/sci.electronics/16184,sci.electronics,comp.windows.x
dataset-full/test/sci.space/16767,sci.space,sci.space
dataset-full/test/comp.sys.mac.hardware/13050,comp.sys.mac.hardware,comp.os.ms-windows.misc
dataset-full/test/sci.crypt/15757,sci.crypt,sci.crypt
dataset-full/test/sci.electronics/16354,sci.electronics,talk.religion.misc
dataset-full/test/sci.med/16512,sci.med,soc.religion.christian
dataset-full/test/talk.politics.mideast/18242,talk.politics.mideast,alt.atheism
dataset-full/test/soc.religion.christian/17201,soc.religion.christian,soc.religion.christian
dataset-full/test/talk.politics.mideast/18175,talk.politics.mideast,soc.religion.christian
dataset-full/test/comp.windows.x/13257,comp.windows.x,comp.windows.x
dataset-full/test/sci.space/17079,sci.space,talk.politics.misc
dataset-full/test/rec.autos/14087,rec.autos,rec.autos
dataset-full/test/talk.politics.guns/17668,talk.politics.guns,rec.sport.hockey
dataset-full/test/comp.os.ms-windows.misc/12371,comp.os.ms-windows.misc,comp.windows.x
dataset-full/test/comp.sys.ibm.pc.hardware/12749,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
dataset-full/test/comp.sys.ibm.pc.hardware/12584,comp.sys.ibm.pc.hardware,talk.religion.misc
dataset-full/test/comp.graphics/11971,comp.graphics,comp.sys.mac.hardware
dataset-full/test/sci.space/17105,sci.space,alt.atheism
dataset-full/test/soc.religion.christian/17274,soc.religion.christian,alt.atheism
dataset-full/test/misc.forsale/13911,misc.forsale,misc.forsale
dataset-full/test/soc.religion.christian/17387,soc.religion.christian,soc.religion.christian
dataset-full/test/rec.sport.hockey/15187,rec.sport.hockey,rec.sport.hockey
dataset-full/test/sci.crypt/15744,sci.crypt,sci.crypt
dataset-full/test/misc.forsale/13664,misc.forsale,misc.forsale
dataset-full/test/talk.politics.mideast/18155,talk.politics.mideast,talk.politics.mideast
dataset-full/test/rec.motorcycles/14729,rec.motorcycles,rec.motorcycles
dataset-full/test/talk.religion.misc/18638,talk.religion.misc,talk.religion.misc
dataset-full/test/sci.crypt/15834,sci.crypt,sci.crypt
dataset-full/test/sci.space/16899,sci.space,sci.space
dataset-full/test/comp.os.ms-windows.misc/12311,comp.os.ms-windows.misc,comp.graphics
dataset-full/test/talk.politics.mideast/18135,talk.politics.mideast,alt.atheism
dataset-full/test/rec.autos/14015,rec.autos,rec.autos
dataset-full/test/rec.autos/14313,rec.autos,rec.autos
dataset-full/test/sci.space/16964,sci.space,comp.graphics
dataset-full/test/sci.crypt/15597,sci.crypt,comp.sys.ibm.pc.hardware
dataset-full/test/talk.politics.guns/17569,talk.politics.guns,talk.politics.guns
dataset-full/test/comp.sys.mac.hardware/13169,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/comp.graphics/11918,comp.graphics,comp.graphics
dataset-full/test/misc.forsale/13960,misc.forsale,misc.forsale
dataset-full/test/comp.sys.mac.hardware/12881,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/sci.crypt/15939,sci.crypt,sci.crypt
dataset-full/test/misc.forsale/13953,misc.forsale,misc.forsale
dataset-full/test/comp.windows.x/13576,comp.windows.x,misc.forsale
dataset-full/test/soc.religion.christian/17269,soc.religion.christian,alt.atheism
dataset-full/test/soc.religion.christian/17265,soc.religion.christian,soc.religion.christian
dataset-full/test/comp.graphics/11836,comp.graphics,rec.autos
dataset-full/test/talk.politics.misc/18520,talk.politics.misc,misc.forsale
dataset-full/test/comp.sys.mac.hardware/12888,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/misc.forsale/13950,misc.forsale,misc.forsale
dataset-full/test/misc.forsale/13636,misc.forsale,rec.sport.baseball
dataset-full/test/comp.sys.ibm.pc.hardware/12466,comp.sys.ibm.pc.hardware,comp.sys.mac.hardware
dataset-full/test/comp.sys.ibm.pc.hardware/12437,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
dataset-full/test/sci.space/16931,sci.space,sci.space
dataset-full/test/rec.autos/14338,rec.autos,sci.med
dataset-full/test/talk.religion.misc/18693,talk.religion.misc,talk.politics.guns
dataset-full/test/rec.sport.hockey/15232,rec.sport.hockey,rec.sport.hockey
dataset-full/test/talk.politics.misc/18359,talk.politics.misc,talk.politics.guns
dataset-full/test/alt.atheism/11521,alt.atheism,comp.sys.mac.hardware
dataset-full/test/sci.space/16821,sci.space,comp.windows.x
dataset-full/test/comp.sys.mac.hardware/13095,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/comp.graphics/11925,comp.graphics,sci.electronics
dataset-full/test/comp.sys.mac.hardware/12921,comp.sys.mac.hardware,comp.sys.mac.hardware
dataset-full/test/talk.politics.guns/17741,talk.politics.guns,talk.politics.guns
dataset-full/test/rec.sport.baseball/14884,rec.sport.baseball,talk.politics.guns
dataset-full/test/comp.os.ms-windows.misc/12110,comp.os.ms-windows.misc,comp.os.ms-windows.misc
dataset-full/test/comp.sys.mac.hardware/13021,comp.sys.mac.hardware,misc.forsale
dataset-full/test/comp.sys.ibm.pc.hardware/12642,comp.sys.ibm.pc.hardware,comp.graphics
dataset-full/test/soc.religion.christian/17175,soc.religion.christian,soc.religion.christian
dataset-full/test/talk.politics.guns/17568,talk.politics.guns,soc.religion.christian
dataset-full/test/comp.sys.mac.hardware/12978,comp.sys.mac.hardware,sci.space
dataset-full/test/sci.med/16720,sci.med,sci.med
dataset-full/test/misc.forsale/13795,misc.forsale,misc.forsale
dataset-full/test/soc.religion.christian/17447,soc.religion.christian,talk.religion.misc
dataset-full/test/comp.sys.ibm.pc.hardware/12515,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/misc.forsale/13626,misc.forsale,misc.forsale
dataset-full/test/comp.windows.x/13384,comp.windows.x,comp.windows.x
dataset-full/test/sci.med/16637,sci.med,sci.med
dataset-full/test/comp.graphics/11730,comp.graphics,talk.politics.guns
dataset-full/test/rec.motorcycles/14625,rec.motorcycles,talk.politics.misc
dataset-full/test/comp.sys.ibm.pc.hardware/12517,comp.sys.ibm.pc.hardware,talk.politics.misc
dataset-full/test/sci.med/16553,sci.med,sci.med
dataset-full/test/alt.atheism/11519,alt.atheism,misc.forsale
dataset-full/test/rec.sport.hockey/15396,rec.sport.hockey,rec.sport.hockey
dataset-full/test/comp.windows.x/13331,comp.windows.x,comp.windows.x
dataset-full/test/comp.sys.ibm.pc.hardware/12807,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
dataset-full/test/rec.sport.baseball/15116,rec.sport.baseball,rec.sport.baseball
dataset-full/test/talk.politics.guns/17707,talk.politics.guns,talk.politics.guns
dataset-full/test/sci.space/16875,sci.space,sci.space
dataset-full/test/comp.sys.ibm.pc.hardware/12599,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/sci.crypt/15832,sci.crypt,sci.crypt
dataset-full/test/talk.politics.guns/17692,talk.politics.guns,talk.politics.guns
dataset-full/test/comp.os.ms-windows.misc/12198,comp.os.ms-windows.misc,alt.atheism
dataset-full/test/talk.politics.mideast/18071,talk.politics.mideast,talk.politics.mideast
dataset-full/test/sci.space/16880,sci.space,comp.graphics
dataset-full/test/sci.electronics/16192,sci.electronics,sci.electronics
dataset-full/test/rec.motorcycles/14426,rec.motorcycles,rec.motorcycles
dataset-full/test/comp.windows.x/13239,comp.windows.x,comp.windows.x
dataset-full/test/talk.politics.guns/17754,talk.politics.guns,talk.politics.guns
dataset-full/test/sci.med/16474,sci.med,comp.graphics
dataset-full/test/misc.forsale/13599,misc.forsale,misc.forsale
dataset-full/test/talk.politics.mideast/18227,talk.politics.mideast,talk.politics.mideast
dataset-full/test/comp.windows.x/13291,comp.windows.x,comp.windows.x
dataset-full/test/talk.politics.misc/18511,talk.politics.misc,talk.politics.guns
dataset-full/test/talk.politics.mideast/17941,talk.politics.mideast,talk.politics.misc
dataset-full/test/comp.sys.ibm.pc.hardware/12709,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
dataset-full/test/talk.politics.misc/18387,talk.politics.misc,soc.religion.christian
dataset-full/test/rec.autos/14067,rec.autos,alt.atheism
dataset-full/test/comp.graphics/11807,comp.graphics,comp.graphics
dataset-full/test/misc.forsale/13904,misc.forsale,comp.os.ms-windows.misc
dataset-full/test/soc.religion.christian/17512,soc.religion.christian,soc.religion.christian
dataset-full/test/rec.sport.baseball/15024,rec.sport.baseball,talk.politics.misc
dataset-full/test/comp.windows.x/13516,comp.windows.x,comp.os.ms-windows.misc
dataset-full/test/alt.atheism/11467,alt.atheism,talk.religion.misc
dataset-full/test/sci.med/16654,sci.med,alt.atheism
dataset-full/test/sci.electronics/16189,sci.electronics,comp.windows.x
dataset-full/test/talk.religion.misc/18814,talk.religion.misc,talk.politics.guns
dataset-full/test/rec.motorcycles/14536,rec.motorcycles,comp.sys.mac.hardware
dataset-full/test/rec.autos/14362,rec.autos,rec.autos
dataset-full/test/comp.sys.mac.hardware/12966,comp.sys.mac.hardware,sci.electronics
